BL33-,17,17,20,22,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL34,17,17,22,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,27,25,22,20,0,0,0,0,0
BL34-,17,17,20,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL35,17,17,20,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,27,25,22,0,0,0,0
BL35-,17,17,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL36,17,17,20,22,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,27,25,0,0,0
BL36-,17,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL37,17,17,20,22,25,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,27,0,0
BL37-,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL38,17,17,20,22,25,27,32,35,37,40,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,0
BL38-,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL09,17,17,20,22,25,27,30,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL09-,17,17,20,22,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,42,40,37,37,40,42,45,45,45,0,0,0,0,0,0,0,0,0
BL08,17,17,20,22,25,27,30,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL08-,17,17,20,22,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,42,40,37,35,35,37,40,42,45,45,0,0,0,0,0,0,0,0
BL07,17,17,20,22,25,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL07-,17,17,20,22,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,42,40,37,35,32,32,35,37,40,42,45,0,0,0,0,0,0,0
BL06,17,17,20,22,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL06-,17,17,20,22,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,30,32,35,37,40,42,0,0,0,0,0,0
BL05,17,17,20,22,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL05-,17,17,20,22,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,27,27,30,32,35,37,40,0,0,0,0,0
BL04,17,17,20,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL04-,17,17,20,22,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,27,25,25,27,30,32,35,37,0,0,0,0
BL03,17,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL03-,17,17,20,22,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,27,25,22,22,25,27,30,32,35,0,0,0
BL02,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BL02-,17,17,20,22,25,27,30,32,35,37,40,42,45,45,45,45,45,45,45,45,45,42,40,37,35,32,30,27,25,22,20,20,22,25,27,30,32,0,0
G1,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G1-,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G2-,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G3,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G3-,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PP01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP01-,14,17,20,23,25,27,30,33,36,38,40,42,42,42,42,42,,,,,,,,,,,,,,,,,,,,,,,
PP02,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP02-,14,17,20,22,24,27,30,33,35,37,40,42,42,42,42,0,,,,,,,,,,,,,,,,,,,,,,,
PP03,14,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP03-,14,17,19,21,24,27,30,32,34,37,39,42,42,42,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP04,14,17,20,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP04-,14,16,18,21,24,27,29,31,34,36,39,42,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP05,14,16,19,22,25,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP05-,14,16,19,22,25,27,29,32,34,37,40,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP06,14,16,18,21,24,27,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP06-,14,17,20,23,25,27,30,32,35,38,41,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP07,14,17,19,21,24,27,30,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP07-,14,17,20,22,24,27,29,32,35,38,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP08,14,17,20,22,24,27,30,33,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP08-,14,17,19,21,24,26,29,32,35,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP09,14,17,20,23,25,27,30,33,36,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP09-,14,16,18,21,23,26,29,32,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP10,14,16,19,22,25,27,29,32,35,38,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP10-,14,16,19,21,24,27,30,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP11,14,16,18,21,24,27,29,31,34,37,40,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP11-,14,17,19,22,25,28,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP12,14,17,19,21,24,27,30,32,34,37,40,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP12-,14,16,19,22,25,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP13,14,16,19,21,23,26,29,32,34,36,39,42,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP13-,14,17,20,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP14,14,17,19,22,24,26,29,32,35,37,39,42,42,42,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP14-,14,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP15,14,17,20,22,25,27,29,32,35,38,40,42,42,42,42,0,,,,,,,,,,,,,,,,,,,,,,,
PP15-,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PP16,16,17,20,23,25,28,30,32,35,38,41,42,42,42,42,42,,,,,,,,,,,,,,,,,,,,,,,
PP16-,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
PK01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK01-,15,18,23,28,30,34,37,41,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,,,,,,,
PK02,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK02-,15,19,25,28,30,34,38,41,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,,,,,,,
PK03,15,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK03-,15,21,24,26,29,34,38,40,45,45,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,,,,,,,
PK04,15,21,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK04-,15,18,22,25,29,32,36,40,43,39,41,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,,,,,,,
PK05,15,18,24,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK05-,15,18,22,26,29,32,38,40,36,39,41,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,,,,,,,
PK06,15,18,22,26,30,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK06-,15,18,23,27,29,35,37,34,36,39,41,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,,,,,,,
PK07,15,18,22,25,29,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK07-,15,19,24,26,31,34,30,32,36,38,40,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,,,,,,,
PK08,15,19,23,26,29,34,38,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK08-,15,19,23,27,29,26,28,31,34,36,39,41,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,,,,,,,
PK09,15,19,24,27,29,32,38,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK09-,15,18,24,26,23,25,28,30,32,36,38,43,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,,,,,,,
PK10,15,18,23,26,29,32,36,40,44,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK10-,15,21,23,19,22,25,27,29,32,35,40,42,44,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,,,,,,,
MT01,15,21,24,27,31,35,38,40,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MT01-,15,18,25,27,29,32,35,38,39,44,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,,,,,,,
MT02,15,18,23,26,29,34,37,40,43,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
MT02-,15,27,29,32,35,37,40,42,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK11,15,27,25,19,23,26,30,34,36,39,44,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK11-,15,18,21,23,26,28,30,36,39,41,44,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK12,15,18,29,27,22,25,28,32,36,39,41,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK12-,15,18,21,23,26,28,34,37,39,42,44,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK13,15,18,21,32,29,25,28,31,36,39,41,44,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK13-,15,18,21,24,26,30,34,36,40,42,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK14,15,18,21,23,35,32,27,30,34,38,41,43,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK14-,15,18,21,23,28,31,34,37,40,42,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK15,15,18,21,23,26,37,35,29,32,36,40,43,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK15-,15,18,21,26,29,31,35,37,40,43,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK16,15,18,21,24,26,28,40,38,32,36,39,43,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK16-,15,17,23,26,28,31,35,37,41,44,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK17,15,17,21,23,26,28,30,42,39,35,38,41,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK17-,15,21,24,26,29,32,36,39,43,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK18,15,21,23,26,28,30,34,36,45,44,40,43,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK18-,15,18,21,25,27,30,34,38,42,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK19,15,18,24,26,29,31,34,37,39,45,45,42,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK19-,15,17,22,24,27,30,35,39,44,45,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK20,15,17,21,26,28,31,34,36,39,41,45,45,44,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK20-,15,19,22,25,28,32,37,42,44,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK21,15,19,22,25,29,31,35,37,40,42,44,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,0,,,,,,,
PK21-,15,18,22,25,29,34,38,41,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK22,15,18,22,24,27,32,35,37,40,42,44,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,0,,,,,,,
PK22-,15,18,22,26,30,36,38,42,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK23,15,18,22,25,27,30,36,37,40,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,0,,,,,,,
PK23-,15,19,23,28,32,36,39,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK24,15,19,22,25,28,30,34,39,41,43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,0,,,,,,,
PK24-,15,19,24,29,32,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK25,15,19,23,26,29,32,35,38,43,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,0,,,,,,,
PK25-,15,21,25,28,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK26,15,21,24,28,30,34,37,39,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,0,,,,,,,
PK26-,15,21,24,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK27,15,21,25,29,32,36,38,42,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,0,,,,,,,
PK27-,15,18,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK28,15,18,24,28,32,36,38,41,44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,0,,,,,,,
PK28-,15,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK29,15,19,23,27,32,36,39,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,0,,,,,,,
PK29-,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
PK30,15,18,23,25,30,35,39,42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,,,,,,,
PK30-,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
A1,15,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A1-,15,15,20,25,30,35,40,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,15,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2-,15,15,20,25,30,35,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3,15,15,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A3-,15,15,20,25,30,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4,15,15,20,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A4-,15,15,20,25,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5,15,15,20,25,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A5-,15,15,20,25,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6,15,15,20,25,30,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A6-,15,15,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A7,15,15,20,25,30,35,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A7-,15,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
